state	yr	qtr	index_nsa	index_sa	note
UT	2009	3	282.04	278.13	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2009	4	278.60	278.19	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2010	1	268.93	271.83	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2010	2	269.51	266.58	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2010	3	258.33	254.63	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2010	4	252.07	252.00	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2011	1	240.52	243.26	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2011	2	242.34	239.30	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2011	3	243.01	239.56	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2011	4	239.55	239.84	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2012	1	242.35	245.01	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2012	2	255.88	252.36	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2012	3	262.48	258.85	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2012	4	266.62	267.40	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2013	1	272.13	274.72	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2013	2	288.04	283.93	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2013	3	293.74	289.91	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2013	4	291.33	292.46	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2014	1	294.83	297.12	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2014	2	303.88	299.60	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2014	3	306.37	302.62	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2014	4	305.56	306.84	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2015	1	311.88	313.83	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2015	2	322.66	318.28	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2015	3	328.70	324.96	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2015	4	332.52	333.85	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2016	1	338.97	340.72	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT	2016	2	351.66	347.12	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VA	1991	1	100.00	100.00	
VA	1991	2	100.99	100.42	
VA	1991	3	100.75	100.26	
VA	1991	4	101.45	101.11	
VA	1992	1	102.22	102.23	
VA	1992	2	102.02	101.44	
VA	1992	3	102.85	102.32	
VA	1992	4	103.35	103.03	
VA	1993	1	102.86	102.86	
VA	1993	2	103.88	103.32	
VA	1993	3	104.43	103.83	
VA	1993	4	104.63	104.36	
VA	1994	1	104.98	104.97	
VA	1994	2	106.39	105.81	
VA	1994	3	106.94	106.27	
VA	1994	4	106.79	106.58	
VA	1995	1	106.76	106.74	
VA	1995	2	107.90	107.29	
VA	1995	3	109.30	108.58	
VA	1995	4	109.01	108.86	
VA	1996	1	109.92	109.90	
VA	1996	2	110.50	109.83	
VA	1996	3	111.07	110.34	
VA	1996	4	110.80	110.70	
VA	1997	1	111.47	111.45	
VA	1997	2	113.01	112.27	
VA	1997	3	113.15	112.41	
VA	1997	4	113.27	113.19	
VA	1998	1	113.55	113.56	
VA	1998	2	115.38	114.56	
VA	1998	3	116.57	115.81	
VA	1998	4	117.24	117.17	
VA	1999	1	119.61	119.68	
VA	1999	2	121.30	120.38	
VA	1999	3	122.67	121.86	
VA	1999	4	123.53	123.45	
VA	2000	1	125.22	125.39	
VA	2000	2	128.84	127.82	
VA	2000	3	131.05	130.13	
VA	2000	4	132.60	132.50	
VA	2001	1	135.46	135.76	
VA	2001	2	139.81	138.70	
VA	2001	3	142.40	141.28	
VA	2001	4	143.99	143.87	
VA	2002	1	146.92	147.36	
VA	2002	2	152.31	151.13	
VA	2002	3	155.58	154.24	
VA	2002	4	158.67	158.54	
VA	2003	1	161.64	162.19	
VA	2003	2	167.92	166.64	
VA	2003	3	173.76	172.16	
VA	2003	4	178.42	178.28	
VA	2004	1	181.17	181.87	
VA	2004	2	191.01	189.57	
VA	2004	3	200.64	198.70	
VA	2004	4	207.00	206.86	
VA	2005	1	216.30	217.22	
VA	2005	2	229.16	227.47	
VA	2005	3	238.30	235.82	
VA	2005	4	243.47	243.26	
VA	2006	1	248.42	249.76	
VA	2006	2	252.93	250.99	
VA	2006	3	254.00	251.13	
VA	2006	4	253.46	253.14	
VA	2007	1	251.66	253.54	
VA	2007	2	253.01	250.83	
VA	2007	3	248.47	245.51	
VA	2007	4	239.64	239.13	
VA	2008	1	230.44	232.84	
VA	2008	2	225.12	222.89	
VA	2008	3	218.67	215.86	
VA	2008	4	208.57	208.07	
VA	2009	1	199.88	202.47	
VA	2009	2	205.31	203.01	
VA	2009	3	207.50	204.57	
VA	2009	4	206.53	206.12	
VA	2010	1	198.72	201.69	
VA	2010	2	203.90	201.33	
VA	2010	3	198.51	195.51	
VA	2010	4	194.08	193.93	
VA	2011	1	187.81	190.78	
VA	2011	2	191.28	188.57	
VA	2011	3	192.39	189.41	
VA	2011	4	188.24	188.40	
VA	2012	1	188.11	191.03	
VA	2012	2	195.99	193.01	
VA	2012	3	198.53	195.44	
VA	2012	4	196.80	197.27	
VA	2013	1	197.71	200.64	
VA	2013	2	207.12	203.80	
VA	2013	3	208.42	205.26	
VA	2013	4	205.67	206.32	
VA	2014	1	204.64	207.60	
VA	2014	2	212.79	209.20	
VA	2014	3	214.20	211.08	
VA	2014	4	212.31	212.94	
VA	2015	1	214.12	217.29	
VA	2015	2	221.31	217.39	
VA	2015	3	221.60	218.59	
VA	2015	4	220.91	221.47	
VA	2016	1	217.98	221.28	
VA	2016	2	229.63	225.44	
VT	1991	1	100.00	100.00	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1991	2	99.11	98.88	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1991	3	98.62	99.23	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1991	4	97.72	98.12	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1992	1	99.45	99.50	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1992	2	100.30	100.10	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1992	3	99.15	99.63	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1992	4	100.96	101.41	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1993	1	100.57	100.73	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1993	2	101.31	101.12	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1993	3	99.09	99.44	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1993	4	101.37	101.76	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1994	1	101.32	101.72	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1994	2	101.03	100.79	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1994	3	100.93	101.12	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1994	4	98.46	98.83	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1995	1	98.77	99.37	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1995	2	100.29	100.04	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1995	3	100.85	100.87	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1995	4	96.97	97.28	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1996	1	102.80	103.68	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1996	2	101.57	101.28	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1996	3	101.52	101.34	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1996	4	101.83	102.18	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1997	1	99.15	100.19	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1997	2	101.30	100.97	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1997	3	101.24	100.94	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1997	4	101.06	101.38	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1998	1	102.77	104.09	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1998	2	104.55	104.10	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1998	3	105.22	104.79	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1998	4	107.16	107.53	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1999	1	106.24	107.73	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1999	2	110.51	110.03	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1999	3	113.21	112.59	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	1999	4	113.07	113.50	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2000	1	114.64	116.36	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2000	2	120.12	119.66	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2000	3	122.95	122.02	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2000	4	123.73	124.29	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2001	1	125.26	127.23	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2001	2	132.25	131.85	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2001	3	133.85	132.61	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2001	4	135.42	135.99	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2002	1	137.15	139.51	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2002	2	141.20	140.81	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2002	3	146.18	144.68	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2002	4	146.30	146.84	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2003	1	147.33	150.02	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2003	2	151.53	151.14	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2003	3	158.43	156.75	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2003	4	159.74	160.17	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2004	1	161.15	164.28	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2004	2	171.97	171.50	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2004	3	179.46	177.58	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2004	4	183.33	183.66	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2005	1	184.46	188.24	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2005	2	194.26	193.58	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2005	3	199.06	197.10	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2005	4	200.90	201.22	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2006	1	200.11	204.29	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2006	2	207.22	206.26	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2006	3	206.46	204.63	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2006	4	206.52	206.91	
VT	2007	1	199.10	203.18	
VT	2007	2	201.48	200.36	
VT	2007	3	203.92	202.25	
VT	2007	4	203.07	203.70	
VT	2008	1	197.40	201.18	
VT	2008	2	199.36	198.17	
VT	2008	3	197.08	195.53	
VT	2008	4	193.19	194.01	
VT	2009	1	192.85	196.32	
VT	2009	2	199.30	198.08	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2009	3	198.29	196.73	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT	2009	4	192.20	193.22	
VT	2010	1	185.34	188.54	
VT	2010	2	187.70	186.55	
VT	2010	3	184.57	183.07	
VT	2010	4	183.95	184.95	
VT	2011	1	183.91	187.18	
VT	2011	2	186.31	185.19	
VT	2011	3	185.71	184.03	
VT	2011	4	183.40	184.33	
VT	2012	1	182.98	186.59	
VT	2012	2	188.12	186.90	
VT	2012	3	190.01	188.17	
VT	2012	4	187.42	188.02	
VT	2013	1	187.31	191.75	
VT	2013	2	185.02	183.52	
VT	2013	3	195.34	193.40	
VT	2013	4	191.02	191.16	
VT	2014	1	185.85	191.27	
VT	2014	2	191.88	189.76	
VT	2014	3	193.57	191.76	
VT	2014	4	189.61	189.22	
VT	2015	1	184.42	190.81	
VT	2015	2	195.41	192.65	
VT	2015	3	193.73	192.03	
VT	2015	4	193.79	193.03	
VT	2016	1	179.08	186.03	
VT	2016	2	196.19	192.93	
WA	1991	1	100.00	100.00	
WA	1991	2	103.19	102.36	
WA	1991	3	105.13	104.12	
WA	1991	4	105.76	105.47	
WA	1992	1	106.90	106.89	
WA	1992	2	108.42	107.54	
WA	1992	3	110.14	109.08	
WA	1992	4	111.49	111.19	
WA	1993	1	111.17	111.14	
WA	1993	2	114.48	113.55	
WA	1993	3	116.14	115.01	
WA	1993	4	117.15	116.86	
WA	1994	1	118.61	118.58	
WA	1994	2	121.37	120.36	
WA	1994	3	122.92	121.68	
WA	1994	4	123.31	123.08	
WA	1995	1	124.29	124.26	
WA	1995	2	125.88	124.80	
WA	1995	3	127.15	125.80	
WA	1995	4	127.55	127.39	
WA	1996	1	127.18	127.17	
WA	1996	2	130.19	129.04	
WA	1996	3	131.38	129.93	
WA	1996	4	131.00	130.91	
WA	1997	1	132.80	132.81	
WA	1997	2	135.70	134.45	
WA	1997	3	138.12	136.57	
WA	1997	4	138.30	138.25	
WA	1998	1	141.18	141.20	
WA	1998	2	145.72	144.34	
WA	1998	3	148.80	147.14	
WA	1998	4	149.24	149.19	
WA	1999	1	150.70	150.72	
WA	1999	2	154.51	152.99	
WA	1999	3	157.27	155.57	
WA	1999	4	159.33	159.24	
WA	2000	1	161.38	161.40	
WA	2000	2	164.86	163.23	
WA	2000	3	165.75	164.03	
WA	2000	4	165.54	165.35	
WA	2001	1	167.55	167.61	
WA	2001	2	170.65	168.95	
WA	2001	3	172.92	171.21	
WA	2001	4	173.38	173.04	
WA	2002	1	175.55	175.68	
WA	2002	2	180.03	178.28	
WA	2002	3	181.80	179.97	
WA	2002	4	183.45	182.99	
WA	2003	1	185.56	185.81	
WA	2003	2	190.58	188.75	
WA	2003	3	194.72	192.70	
WA	2003	4	197.61	197.04	
WA	2004	1	200.94	201.33	
WA	2004	2	209.52	207.56	
WA	2004	3	216.33	213.91	
WA	2004	4	222.82	222.19	
WA	2005	1	229.62	230.25	
WA	2005	2	242.62	240.33	
WA	2005	3	255.05	251.94	
WA	2005	4	262.74	262.09	
WA	2006	1	272.30	273.31	
WA	2006	2	282.84	280.16	
WA	2006	3	291.09	287.12	
WA	2006	4	294.73	294.14	
WA	2007	1	297.52	299.04	
WA	2007	2	301.89	298.85	
WA	2007	3	300.55	296.12	
WA	2007	4	292.82	292.23	
WA	2008	1	286.54	288.49	
WA	2008	2	285.40	282.41	
WA	2008	3	277.96	273.57	
WA	2008	4	261.52	260.88	
WA	2009	1	250.00	252.26	
WA	2009	2	250.31	247.48	
WA	2009	3	250.69	246.51	
WA	2009	4	246.12	245.38	
WA	2010	1	240.16	242.83	
WA	2010	2	242.81	239.90	
WA	2010	3	235.84	231.70	
WA	2010	4	228.28	227.53	
WA	2011	1	218.79	221.63	
WA	2011	2	218.62	215.77	
WA	2011	3	217.83	213.90	
WA	2011	4	213.56	212.93	
WA	2012	1	210.33	213.27	
WA	2012	2	220.44	217.32	
WA	2012	3	225.53	221.39	
WA	2012	4	227.51	227.02	
WA	2013	1	229.70	233.00	
WA	2013	2	241.78	238.04	
WA	2013	3	248.15	243.65	
WA	2013	4	245.88	245.64	
WA	2014	1	246.14	249.61	
WA	2014	2	258.56	254.37	
WA	2014	3	263.99	259.33	
WA	2014	4	263.60	263.60	
WA	2015	1	266.42	270.02	
WA	2015	2	281.19	276.40	
WA	2015	3	285.63	280.75	
WA	2015	4	288.81	288.96	
WA	2016	1	293.21	296.93	
WA	2016	2	308.89	303.51	
WI	1991	1	100.00	100.00	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI	1991	2	101.20	100.62	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI	1991	3	103.30	102.56	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI	1991	4	103.62	103.58	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI	1992	1	105.10	105.13	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI	1992	2	108.23	107.58	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI	1992	3	109.58	108.81	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI	1992	4	111.33	111.26	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI	1993	1	113.15	113.23	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI	1993	2	115.75	114.99	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI	1993	3	118.27	117.45	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI	1993	4	120.19	120.09	
WI	1994	1	122.34	122.52	
WI	1994	2	125.17	124.27	
WI	1994	3	127.10	126.21	
WI	1994	4	127.62	127.51	
WI	1995	1	129.00	129.29	
WI	1995	2	132.51	131.50	
WI	1995	3	133.40	132.43	
WI	1995	4	134.47	134.33	
WI	1996	1	135.20	135.62	
WI	1996	2	138.38	137.26	
WI	1996	3	138.84	137.80	
WI	1996	4	138.85	138.66	
WI	1997	1	139.74	140.28	
WI	1997	2	142.56	141.36	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
WI	1997	3	144.13	143.05	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
