state	yr	qtr	index_nsa	index_sa	Warning
VT	2013	2	207.98	208.56	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2013	3	212.60	209.72	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2013	4	210.71	213.42	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2014	1	201.42	204.21	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2014	2	214.21	213.97	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2014	3	214.41	210.81	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2014	4	206.42	209.15	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2015	1	208.66	213.07	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2015	2	217.87	216.65	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2015	3	223.31	219.04	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2015	4	213.41	216.44	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2016	1	207.43	212.75	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2016	2	217.70	215.82	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WA	1991	1	100.00	100.00	
WA	1991	2	101.70	100.78	
WA	1991	3	102.02	100.74	
WA	1991	4	103.75	103.00	
WA	1992	1	103.92	103.92	
WA	1992	2	105.45	104.46	
WA	1992	3	107.75	106.41	
WA	1992	4	108.28	107.54	
WA	1993	1	108.43	108.41	
WA	1993	2	110.86	109.77	
WA	1993	3	113.00	111.59	
WA	1993	4	114.08	113.40	
WA	1994	1	115.15	115.10	
WA	1994	2	118.25	117.00	
WA	1994	3	119.43	117.94	
WA	1994	4	119.37	118.80	
WA	1995	1	120.22	120.12	
WA	1995	2	120.29	118.92	
WA	1995	3	120.98	119.48	
WA	1995	4	120.66	120.22	
WA	1996	1	121.09	120.92	
WA	1996	2	123.20	121.69	
WA	1996	3	123.96	122.50	
WA	1996	4	123.39	123.04	
WA	1997	1	124.63	124.36	
WA	1997	2	127.53	125.91	
WA	1997	3	130.00	128.55	
WA	1997	4	130.23	129.93	
WA	1998	1	132.86	132.45	
WA	1998	2	137.22	135.48	
WA	1998	3	138.61	137.13	
WA	1998	4	139.92	139.63	
WA	1999	1	141.90	141.33	
WA	1999	2	145.62	143.81	
WA	1999	3	146.86	145.38	
WA	1999	4	148.21	147.88	
WA	2000	1	150.60	149.89	
WA	2000	2	152.66	150.83	
WA	2000	3	154.18	152.67	
WA	2000	4	155.03	154.65	
WA	2001	1	157.79	157.01	
WA	2001	2	160.30	158.43	
WA	2001	3	162.31	160.73	
WA	2001	4	162.52	162.04	
WA	2002	1	165.41	164.68	
WA	2002	2	168.69	166.77	
WA	2002	3	169.83	168.04	
WA	2002	4	172.17	171.65	
WA	2003	1	174.26	173.66	
WA	2003	2	178.23	176.14	
WA	2003	3	181.77	179.72	
WA	2003	4	184.70	184.13	
WA	2004	1	189.95	189.51	
WA	2004	2	197.66	195.30	
WA	2004	3	202.77	200.28	
WA	2004	4	208.39	207.83	
WA	2005	1	214.39	214.09	
WA	2005	2	226.70	223.90	
WA	2005	3	237.80	234.68	
WA	2005	4	243.38	242.82	
WA	2006	1	251.61	251.42	
WA	2006	2	262.78	259.48	
WA	2006	3	268.88	265.16	
WA	2006	4	271.31	270.81	
WA	2007	1	277.96	277.91	
WA	2007	2	282.22	278.53	
WA	2007	3	284.38	280.38	
WA	2007	4	278.65	278.21	
WA	2008	1	272.76	272.81	
WA	2008	2	271.63	268.04	
WA	2008	3	265.09	261.21	
WA	2008	4	251.51	251.15	
WA	2009	1	249.49	249.79	
WA	2009	2	244.92	241.47	
WA	2009	3	239.79	236.20	
WA	2009	4	236.49	236.15	
WA	2010	1	233.85	234.46	
WA	2010	2	234.73	231.25	
WA	2010	3	229.94	226.32	
WA	2010	4	220.83	220.52	
WA	2011	1	214.14	215.11	
WA	2011	2	212.08	208.66	
WA	2011	3	210.23	206.78	
WA	2011	4	204.20	203.99	
WA	2012	1	204.21	205.43	
WA	2012	2	214.67	210.98	
WA	2012	3	218.36	214.60	
WA	2012	4	221.64	221.53	
WA	2013	1	223.96	225.58	
WA	2013	2	233.72	229.42	
WA	2013	3	241.92	237.72	
WA	2013	4	236.38	236.39	
WA	2014	1	238.62	240.42	
WA	2014	2	250.41	245.66	
WA	2014	3	253.85	249.44	
WA	2014	4	253.80	253.94	
WA	2015	1	258.20	260.12	
WA	2015	2	272.97	267.71	
WA	2015	3	277.92	273.12	
WA	2015	4	281.05	281.32	
WA	2016	1	287.20	289.17	
WA	2016	2	301.16	295.41	
WI	1991	1	100.00	100.00	
WI	1991	2	101.77	101.07	
WI	1991	3	103.56	102.68	
WI	1991	4	103.88	103.70	
WI	1992	1	105.35	105.37	
WI	1992	2	108.65	107.90	
WI	1992	3	110.10	109.16	
WI	1992	4	111.68	111.47	
WI	1993	1	113.56	113.62	
WI	1993	2	116.47	115.63	
WI	1993	3	119.24	118.23	
WI	1993	4	120.98	120.73	
WI	1994	1	123.15	123.27	
WI	1994	2	126.15	125.22	
WI	1994	3	127.37	126.26	
WI	1994	4	128.24	127.98	
WI	1995	1	128.91	129.10	
WI	1995	2	131.37	130.36	
WI	1995	3	133.17	131.97	
WI	1995	4	133.65	133.38	
WI	1996	1	134.09	134.35	
WI	1996	2	137.29	136.23	
WI	1996	3	137.98	136.66	
WI	1996	4	137.82	137.58	
WI	1997	1	138.55	138.87	
WI	1997	2	140.84	139.73	
WI	1997	3	142.88	141.47	
WI	1997	4	142.44	142.23	
WI	1998	1	143.18	143.53	
WI	1998	2	146.56	145.42	
WI	1998	3	148.72	147.20	
WI	1998	4	149.39	149.18	
WI	1999	1	150.52	150.89	
WI	1999	2	154.87	153.70	
WI	1999	3	156.80	155.16	
WI	1999	4	157.73	157.48	
WI	2000	1	160.12	160.52	
WI	2000	2	163.69	162.50	
WI	2000	3	166.41	164.66	
WI	2000	4	166.96	166.64	
WI	2001	1	168.73	169.17	
WI	2001	2	172.75	171.56	
WI	2001	3	175.41	173.51	
WI	2001	4	176.62	176.25	
WI	2002	1	177.42	177.93	
WI	2002	2	181.68	180.44	
WI	2002	3	186.10	184.03	
WI	2002	4	186.91	186.53	
WI	2003	1	188.78	189.40	
WI	2003	2	193.35	192.00	
WI	2003	3	197.15	194.87	
WI	2003	4	199.43	199.08	
WI	2004	1	201.80	202.56	
WI	2004	2	206.76	205.16	
WI	2004	3	211.84	209.37	
WI	2004	4	212.99	212.75	
WI	2005	1	212.64	213.50	
WI	2005	2	220.13	218.25	
WI	2005	3	223.30	220.70	
WI	2005	4	222.93	222.84	
WI	2006	1	223.92	224.88	
WI	2006	2	227.77	225.59	
WI	2006	3	228.82	226.22	
WI	2006	4	226.59	226.53	
WI	2007	1	225.75	226.83	
WI	2007	2	229.93	227.58	
WI	2007	3	228.93	226.35	
WI	2007	4	224.44	224.29	
WI	2008	1	222.20	223.52	
WI	2008	2	223.03	220.65	
WI	2008	3	220.62	218.07	
WI	2008	4	215.47	215.14	
WI	2009	1	217.42	219.07	
WI	2009	2	216.35	214.03	
WI	2009	3	213.62	210.93	
WI	2009	4	209.88	209.43	
WI	2010	1	204.92	206.89	
WI	2010	2	208.44	206.16	
WI	2010	3	207.27	204.39	
WI	2010	4	205.92	205.44	
WI	2011	1	195.34	197.59	
WI	2011	2	198.98	196.68	
WI	2011	3	200.27	197.25	
WI	2011	4	197.96	197.59	
WI	2012	1	194.79	197.27	
WI	2012	2	199.84	197.33	
WI	2012	3	201.63	198.48	
WI	2012	4	198.52	198.37	
WI	2013	1	198.26	200.78	
WI	2013	2	207.57	204.74	
WI	2013	3	210.32	207.10	
WI	2013	4	207.86	208.03	
WI	2014	1	204.97	207.33	
WI	2014	2	213.63	210.54	
WI	2014	3	215.35	212.24	
WI	2014	4	214.91	215.33	
WI	2015	1	215.66	217.82	
WI	2015	2	222.59	219.24	
WI	2015	3	223.82	220.83	
WI	2015	4	223.26	223.86	
WI	2016	1	226.25	228.21	
WI	2016	2	233.48	229.95	
WV	1991	1	100.00	100.00	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1991	2	100.76	100.21	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1991	3	100.20	99.92	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1991	4	101.80	102.72	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1992	1	103.44	103.40	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1992	2	107.90	107.35	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1992	3	106.45	106.14	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1992	4	106.64	107.59	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1993	1	108.12	108.13	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1993	2	111.86	111.22	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1993	3	114.36	114.06	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1993	4	112.62	113.61	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1994	1	116.77	116.84	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1994	2	117.73	116.96	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1994	3	119.84	119.58	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1994	4	120.00	121.01	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1995	1	123.84	123.99	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1995	2	122.65	121.80	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1995	3	124.27	124.00	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1995	4	124.84	125.89	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1996	1	126.29	126.47	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1996	2	127.02	126.13	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1996	3	129.97	129.65	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1996	4	125.63	126.72	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1997	1	127.40	127.57	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1997	2	131.50	130.56	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1997	3	129.54	129.24	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1997	4	129.69	130.81	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1998	1	130.49	130.68	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1998	2	134.48	133.47	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1998	3	132.47	132.24	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1998	4	133.48	134.57	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1999	1	134.34	134.59	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1999	2	136.36	135.27	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1999	3	136.70	136.55	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1999	4	135.80	136.80	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2000	1	136.02	136.40	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2000	2	139.18	137.99	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2000	3	138.84	138.74	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2000	4	137.27	138.21	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2001	1	140.57	141.01	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2001	2	139.50	138.33	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2001	3	141.25	141.11	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2001	4	141.43	142.37	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2002	1	144.68	145.10	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2002	2	146.92	145.83	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2002	3	147.04	146.80	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2002	4	148.41	149.37	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2003	1	150.67	151.11	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2003	2	154.98	153.96	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2003	3	154.54	154.19	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2003	4	155.2	156.15	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2004	1	159.67	160.19	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2004	2	162.36	161.36	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2004	3	166.81	166.4	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2004	4	170.35	171.22	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2005	1	170.13	170.86	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2005	2	176.67	175.62	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2005	3	179.39	178.94	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2005	4	179.98	180.69	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2006	1	182.82	183.73	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2006	2	185.57	184.65	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2006	3	187.15	186.52	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2006	4	186.12	186.73	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2007	1	190.42	191.36	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2007	2	191.4	190.76	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2007	3	194.22	193.42	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2007	4	192.69	193.14	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2008	1	189.09	190.09	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2008	2	194.04	193.62	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2008	3	190.49	189.57	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2008	4	189.91	190.3	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2009	1	184.37	185.29	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2009	2	191.03	190.82	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2009	3	187.07	186.06	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2009	4	186.34	186.61	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2010	1	184	185.09	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2010	2	187.26	187.02	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2010	3	191.59	190.54	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2010	4	188.51	188.67	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2011	1	185.08	186.4	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2011	2	182.2	181.82	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2011	3	186.21	185.24	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2011	4	184.36	184.34	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2012	1	191.44	193.1	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2012	2	189	188.41	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2012	3	191	190.11	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2012	4	197.41	197.26	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2013	1	192.27	194.07	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2013	2	193.96	193.31	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2013	3	196.15	195.2	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2013	4	195.09	194.97	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2014	1	202.57	204.48	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2014	2	203.34	202.64	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2014	3	207.84	206.83	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2014	4	202.84	202.73	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2015	1	198.27	200.24	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2015	2	210	209.06	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2015	3	207.33	206.45	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2015	4	218.16	217.94	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2016	1	203.41	205.72	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2016	2	216.83	215.5	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
